ts,mem_percent_lag_0,mem_percent_lag_1,mem_percent_lag_3,mem_percent_lag_5,mem_percent_lag_10,mem_percent_lag_20,mem_percent_roll_mean,mem_percent_roll_std,mem_percent_roll_max,mem_percent_roll_min,mem_percent_delta,mem_percent_ewma_fast,mem_percent_ewma_slow,mem_percent_trend,mem_percent_headroom,mem_percent_level_x_vol,mem_percent_slope_x_vol,mem_percent_steps_to_saturation,mem_percent_zscore_local,cpu_percent_now,disk_percent_now,hour,minute,second_of_minute,dayofweek,__target__
2026-07-17 15:24:28,70.3,70.3,70.3,70.4,70.6,70.8,70.38000000000001,0.09189365834632532,70.5,70.3,0.0,70.30400705984783,70.38263002176431,-0.07862296191648,29.700000000000003,6.46012418174667,0.0,594.0,-0.8705715001410821,10.9,85.8,15.0,24.0,28.0,4.0,70.2
2026-07-17 15:24:31,70.2,70.3,70.3,70.3,70.5,70.7,70.35,0.09718253157983928,70.5,70.2,-0.09999999999999432,70.25200352992391,70.3494245632617,-0.09742103333779539,29.799999999999997,6.8222137169047175,-0.009718253157983376,595.9999999999999,-1.5434872662970358,3.9,85.8,15.0,24.0,31.0,4.0,70.3
2026-07-17 15:24:34,70.3,70.2,70.3,70.3,70.5,70.7,70.33,0.08232726023375773,70.5,70.2,0.09999999999999432,70.27600176496196,70.3404382790323,-0.06443651407033713,29.700000000000003,5.787606394433168,0.008232726023375306,297.00000000001694,-0.36439934858538925,4.0,85.8,15.0,24.0,34.0,4.0,70.6
2026-07-17 15:24:37,70.6,70.3,70.3,70.3,70.5,70.7,70.34,0.1074967699764776,70.6,70.2,0.29999999999999716,70.43800088248098,70.38763131920824,0.05036956327273856,29.400000000000006,7.5892719603393175,0.032249030992942976,98.00000000000095,2.418677324508299,4.3,85.8,15.0,24.0,37.0,4.0,70.6
2026-07-17 15:24:40,70.6,70.6,70.2,70.3,70.4,70.7,70.35999999999999,0.13498971154145467,70.6,70.2,0.0,70.51900044124048,70.42624380662491,0.0927566346155686,29.400000000000006,9.530273634826699,0.0,588.0000000000001,1.7779132739779675,4.6,85.8,15.0,24.0,40.0,4.0,70.6
2026-07-17 15:24:43,70.6,70.6,70.3,70.3,70.4,70.7,70.38,0.1549193338477351,70.6,70.2,0.0,70.55950022062024,70.457835841784,0.10166437883623303,29.400000000000006,10.937304969650096,0.0,588.0000000000001,1.4200938936145266,4.1,85.8,15.0,24.0,43.0,4.0,70.6
2026-07-17 15:24:46,70.6,70.6,70.6,70.2,70.3,70.6,70.41,0.16633299933115347,70.6,70.2,0.0,70.57975011031012,70.48368387055055,0.09606623975956552,29.400000000000006,11.743109752779434,0.0,588.0000000000001,1.142286862883567,0.2,85.8,15.0,24.0,46.0,4.0,70.5
2026-07-17 15:24:49,70.5,70.6,70.6,70.3,70.3,70.6,70.42999999999999,0.16363916944794002,70.6,70.2,-0.09999999999999432,70.53987505515505,70.48665043954135,0.05322461561370062,29.5,11.536561446079771,-0.016363916944793073,590.0,0.4277704429578953,0.7,85.8,15.0,24.0,49.0,4.0,70.6
2026-07-17 15:24:52,70.6,70.5,70.6,70.6,70.3,70.6,70.46000000000001,0.1646545204692206,70.6,70.2,0.09999999999999432,70.56993752757752,70.50725945053384,0.06267807704368522,29.400000000000006,11.624609145126973,0.016465452046921125,294.00000000001677,0.8502651466903213,0.2,85.8,15.0,24.0,52.0,4.0,70.5
2026-07-17 15:24:55,70.5,70.6,70.6,70.6,70.3,70.6,70.47999999999999,0.15491933384778245,70.6,70.2,-0.09999999999999432,70.53496876378875,70.50593955043676,0.029029213351989824,29.5,10.921813036268663,-0.015491933384777364,590.0,0.12909944487407513,0.0,85.8,15.0,24.0,55.0,4.0,70.9
2026-07-17 15:24:58,70.9,70.5,70.5,70.6,70.3,70.6,70.53999999999999,0.18973665960970662,70.9,70.2,0.4000000000000057,70.71748438189438,70.5775869049028,0.13989747699157817,29.099999999999994,13.4523291663282,0.07589466384388373,72.74999999999895,1.897366596105061,0.8,85.8,15.0,24.0,58.0,4.0,70.6
2026-07-17 15:25:01,70.6,70.9,70.6,70.6,70.2,70.5,70.58000000000001,0.14757295747403437,70.9,70.3,-0.30000000000001137,70.65874219094718,70.58166201310229,0.0770801778448913,29.400000000000006,10.418650797666826,-0.04427188724221199,588.0000000000001,0.13552618543611442,4.1,85.8,15.0,25.0,1.0,4.0,70.6
2026-07-17 15:25:04,70.6,70.6,70.5,70.5,70.3,70.5,70.60999999999999,0.11005049346082145,70.9,70.5,0.0,70.62937109547359,70.58499619253823,0.04437490293535973,29.400000000000006,7.769564838333994,0.0,588.0000000000001,-0.09086737992275298,4.9,85.8,15.0,25.0,4.0,4.0,70.7
2026-07-17 15:25:07,70.7,70.6,70.9,70.6,70.6,70.5,70.61999999999999,0.11352924243889556,70.9,70.5,0.10000000000000853,70.6646855477368,70.60590597571309,0.05877957202370965,29.299999999999997,8.026517440429917,0.011352924243890524,292.999999999975,0.704664263421564,4.5,85.8,15.0,25.0,7.0,4.0,70.7
2026-07-17 15:25:10,70.7,70.7,70.6,70.5,70.6,70.4,70.63000000000001,0.11595018087224586,70.9,70.5,0.0,70.6823427738684,70.62301398012889,0.05932879373951039,29.299999999999997,8.197677787667782,0.0,585.9999999999999,0.60370755330791,4.1,85.8,15.0,25.0,10.0,4.0,70.1
2026-07-17 15:25:13,70.1,70.7,70.6,70.9,70.6,70.4,70.58,0.20439612955639352,70.9,70.1,-0.6000000000000085,70.39117138693419,70.52792052919636,-0.13674914226217538,29.900000000000006,14.328168681903184,-0.12263767773383785,598.0000000000001,-2.3483810629964523,4.6,85.8,15.0,25.0,13.0,4.0,70.1
2026-07-17 15:25:16,70.1,70.1,70.7,70.6,70.6,70.3,70.53,0.25407785333516575,70.9,70.1,0.0,70.24558569346709,70.4501167966152,-0.2045311031481134,29.900000000000006,17.810857518795117,0.0,598.0000000000001,-1.6923946513070312,11.4,85.8,15.0,25.0,16.0,4.0,70.1
2026-07-17 15:25:19,70.1,70.1,70.7,70.6,70.5,70.3,70.49,0.2884826203119847,70.9,70.1,0.0,70.17279284673354,70.38645919723062,-0.21366635049707838,29.900000000000006,20.222631683870123,0.0,598.0000000000001,-1.3519011979932383,13.8,85.8,15.0,25.0,19.0,4.0,70.1
2026-07-17 15:25:22,70.1,70.1,70.1,70.7,70.6,70.3,70.44,0.30983866769633883,70.9,70.1,0.0,70.13639642336676,70.33437570682506,-0.19797928345829519,29.900000000000006,21.71969060551335,0.0,598.0000000000001,-1.0973452814263471,12.7,85.8,15.0,25.0,22.0,4.0,70.1
2026-07-17 15:25:25,70.1,70.1,70.1,70.7,70.5,70.3,70.39999999999999,0.3265986323708429,70.9,70.1,0.0,70.11819821168338,70.29176194194777,-0.17356373026439087,29.900000000000006,22.894564129196088,0.0,598.0000000000001,-0.9185586535443792,12.1,85.8,15.0,25.0,25.0,4.0,70.1
2026-07-17 15:25:28,70.1,70.1,70.1,70.1,70.9,70.3,70.32,0.2859681411933976,70.7,70.1,0.0,70.1090991058417,70.2568961343209,-0.14779702847920362,29.900000000000006,20.04636669765717,0.0,598.0000000000001,-0.7693164667990583,13.2,85.8,15.0,25.0,28.0,4.0,70.2
2026-07-17 15:25:31,70.2,70.1,70.1,70.1,70.6,70.2,70.28,0.2699794230838972,70.7,70.1,0.10000000000000853,70.15454955292086,70.24655138262618,-0.09200182970532467,29.799999999999997,18.952555500489584,0.026997942308392024,297.9999999999746,-0.29631887899522613,27.2,85.8,15.0,25.0,31.0,4.0,70.2
2026-07-17 15:25:34,70.2,70.2,70.1,70.1,70.6,70.3,70.24,0.24585451886077883,70.7,70.1,0.0,70.17727477646042,70.23808749487596,-0.060812718415533595,29.799999999999997,17.258987224026676,0.0,595.9999999999999,-0.1626978433642012,27.9,85.8,15.0,25.0,34.0,4.0,70.2
2026-07-17 15:25:37,70.2,70.2,70.1,70.1,70.7,70.6,70.19,0.18529256146199866,70.7,70.1,0.0,70.1886373882302,70.2311624958076,-0.04252510757739003,29.799999999999997,13.007537814632306,0.0,595.9999999999999,0.05396870722225943,26.9,85.8,15.0,25.0,37.0,4.0,70.2
2026-07-17 15:25:40,70.2,70.2,70.2,70.1,70.7,70.6,70.14,0.051639777947591496,70.2,70.1,0.0,70.19431869411511,70.22549658747893,-0.031177893363818043,29.799999999999997,3.6251124119209233,0.0,595.9999999999999,1.1618950039036855,26.6,85.8,15.0,25.0,40.0,4.0,70.2
2026-07-17 15:25:43,70.2,70.2,70.2,70.1,70.1,70.6,70.15,0.05270462766767732,70.2,70.1,0.0,70.19715934705755,70.22086084430093,-0.023701497243379777,29.799999999999997,3.6998648622709482,0.0,595.9999999999999,0.948683298082782,26.5,85.8,15.0,25.0,43.0,4.0,70.4
2026-07-17 15:25:46,70.4,70.2,70.2,70.2,70.1,70.6,70.17999999999999,0.09189365834625365,70.4,70.1,0.20000000000000284,70.29857967352878,70.25343159988257,0.0451480736462031,29.599999999999994,6.469313547576258,0.01837873166925099,147.99999999999787,2.394071625389611,45.2,85.8,15.0,25.0,46.0,4.0,70.4
2026-07-17 15:25:49,70.4,70.4,70.2,70.2,70.1,70.5,70.21000000000001,0.11005049346062473,70.4,70.1,0.0,70.3492898367644,70.28008039990392,0.06920943686047565,29.599999999999994,7.747554739627982,0.0,591.9999999999999,1.7264802185369423,46.8,85.8,15.0,25.0,49.0,4.0,70.2
2026-07-17 15:25:52,70.2,70.4,70.2,70.2,70.1,70.6,70.22,0.10327955589797608,70.4,70.1,-0.20000000000000284,70.2746449183822,70.26552032719411,0.009124591188083286,29.799999999999997,7.250224824037921,-0.020655911179595508,595.9999999999999,-0.19364916731199802,46.1,85.8,15.0,25.0,52.0,4.0,70.2
2026-07-17 15:25:55,70.2,70.2,70.4,70.2,70.1,70.5,70.23,0.09486832980408656,70.4,70.1,0.0,70.23732245919109,70.25360754043155,-0.016285081240454247,29.799999999999997,6.659756752246877,0.0,595.9999999999999,-0.31622776602006597,45.4,85.8,15.0,25.0,55.0,4.0,70.5
2026-07-17 15:25:58,70.5,70.2,70.4,70.2,70.1,70.9,70.27000000000001,0.11595018087206176,70.5,70.2,0.29999999999999716,70.36866122959555,70.29840616944398,0.0702550601515668,29.5,8.174487751480354,0.034785054261618195,98.33333333333427,1.9836105323006734,40.7,85.8,15.0,25.0,58.0,4.0,70.4
2026-07-17 15:26:01,70.4,70.5,70.2,70.4,70.2,70.6,70.28999999999999,0.11972189997303913,70.5,70.2,-0.09999999999999432,70.38433061479778,70.31687777499961,0.06745283979816463,29.599999999999994,8.428421758101955,-0.011972189997303232,591.9999999999999,0.9187959765488618,61.9,85.8,15.0,26.0,1.0,4.0,69.9
2026-07-17 15:26:04,69.9,70.4,70.2,70.4,70.2,70.6,70.26000000000002,0.17126976771500374,70.5,69.9,-0.5,70.1421653073989,70.24108181590877,-0.09891650850987332,30.099999999999994,11.971756763278762,-0.08563488385750187,601.9999999999999,-2.1019471492427124,62.6,85.8,15.0,26.0,4.0,4.0,70.0
2026-07-17 15:26:07,70.0,69.9,70.5,70.2,70.2,70.7,70.24000000000001,0.1897366596096191,70.5,69.9,0.09999999999999432,70.07108265369945,70.1972487584708,-0.12616610477135737,30.0,13.281566172673337,0.018973665960960832,300.00000000001705,-1.264911064070624,62.3,85.8,15.0,26.0,7.0,4.0,70.0
2026-07-17 15:26:10,70.0,70.0,70.4,70.2,70.2,70.7,70.22,0.20439612955629316,70.5,69.9,0.0,70.03554132684972,70.16138534783975,-0.12584402099003,30.0,14.307729068940521,0.0,600.0,-1.0763413205405545,62.3,85.8,15.0,26.0,10.0,4.0,70.0
2026-07-17 15:26:13,70.0,70.0,69.9,70.5,70.2,70.1,70.2,0.2160246899464972,70.5,69.9,0.0,70.01777066342487,70.13204255732343,-0.11427189389856096,30.0,15.121728296254805,0.0,600.0,-0.9258200997744138,61.8,85.8,15.0,26.0,13.0,4.0,70.1
2026-07-17 15:26:16,70.1,70.0,70.0,70.4,70.4,70.1,70.16999999999999,0.20575065815968635,70.5,69.9,0.09999999999999432,70.05888533171243,70.12621663781007,-0.0673313060976426,29.900000000000006,14.423121136994013,0.020575065815967464,299.00000000001705,-0.34021762373010284,76.4,85.8,15.0,26.0,16.0,4.0,70.1
2026-07-17 15:26:19,70.1,70.1,70.0,69.9,70.4,70.1,70.14,0.18973665960959654,70.5,69.9,0.0,70.07944266585622,70.12144997639005,-0.04200731053383322,29.900000000000006,13.300539838632716,0.0,598.0000000000001,-0.21081851067848736,77.9,85.8,15.0,26.0,19.0,4.0,70.1
2026-07-17 15:26:22,70.1,70.1,70.0,70.0,70.2,70.1,70.13000000000001,0.18885620632235942,70.5,69.9,0.0,70.08972133292811,70.11754998068277,-0.027828647754660096,29.900000000000006,13.238820063197394,0.0,598.0000000000001,-0.158851014664608,74.8,85.8,15.0,26.0,22.0,4.0,70.1
2026-07-17 15:26:25,70.1,70.1,70.1,70.0,70.2,70.1,70.12,0.18737959096688436,70.5,69.9,0.0,70.09486066646406,70.11435907510408,-0.019498408640018283,29.900000000000006,13.135309326778593,0.0,598.0000000000001,-0.10673521004507282,77.0,85.8,15.0,26.0,25.0,4.0,70.1
2026-07-17 15:26:28,70.1,70.1,70.1,70.0,70.5,70.1,70.08,0.13165611772012215,70.4,69.9,0.0,70.09743033323203,70.11174833417606,-0.014318000944030018,29.900000000000006,9.229093852180561,0.0,598.0000000000001,0.15191090506339036,76.5,85.8,15.0,26.0,28.0,4.0,70.2
2026-07-17 15:26:31,70.2,70.1,70.1,70.1,70.4,70.2,70.06,0.08432740426996466,70.2,69.9,0.10000000000000853,70.14871516661601,70.12779409159859,0.02092107501742646,29.799999999999997,5.919783779751519,0.008432740426997185,297.9999999999746,1.6601957716118758,91.0,85.8,15.0,26.0,31.0,4.0,70.2
2026-07-17 15:26:34,70.2,70.2,70.1,70.1,69.9,70.2,70.09,0.07378647873592255,70.2,70.0,0.0,70.17435758330801,70.14092243858066,0.0334351447273491,29.799999999999997,5.179810807261763,0.0,595.9999999999999,1.490788039820723,89.4,85.8,15.0,26.0,34.0,4.0,70.2
2026-07-17 15:26:37,70.2,70.2,70.1,70.1,70.0,70.2,70.11,0.07378647873593978,70.2,70.0,0.0,70.187178791654,70.15166381338418,0.03551497826983052,29.799999999999997,5.179810807262973,0.0,595.9999999999999,1.2197356689439955,90.2,85.8,15.0,26.0,37.0,4.0,70.2
2026-07-17 15:26:40,70.2,70.2,70.2,70.1,70.0,70.2,70.13,0.06749485576962751,70.2,70.0,0.0,70.193589395827,70.16045221095068,0.033137184876324,29.799999999999997,4.738138875027851,0.0,595.9999999999999,1.0371160765041176,90.1,85.8,15.0,26.0,40.0,4.0,70.2
2026-07-17 15:26:43,70.2,70.2,70.2,70.1,70.0,70.2,70.14999999999999,0.05270462766766557,70.2,70.1,0.0,70.1967946979135,70.16764271805054,0.029151979862959365,29.799999999999997,3.699864862270123,0.0,595.9999999999999,0.948683298083263,90.3,85.8,15.0,26.0,43.0,4.0,70.25
2026-07-17 15:26:46,70.25,70.2,70.2,70.2,70.1,70.4,70.16499999999999,0.0579750904347918,70.25,70.1,0.04999999999999716,70.22339734895675,70.18261676931408,0.040780579642671455,29.75,4.0727501030441235,0.002898754521739425,595.0,1.4661469152102964,95.15,85.8,15.0,26.0,46.0,4.0,70.3
2026-07-17 15:26:49,70.3,70.25,70.2,70.2,70.1,70.4,70.185,0.06687467549106803,70.3,70.1,0.04999999999999716,70.26169867447837,70.20395917489333,0.057739499585039766,29.700000000000003,4.701289687022082,0.0033437337745532113,594.0,1.719634512699125,100.0,85.8,15.0,26.0,49.0,4.0,70.3
2026-07-17 15:26:52,70.3,70.3,70.2,70.2,70.1,70.2,70.205,0.06851601596896982,70.3,70.1,0.0,70.28084933723918,70.22142114309455,0.05942819414462974,29.700000000000003,4.816675922618578,0.0,594.0,1.3865371279471848,100.0,85.8,15.0,26.0,52.0,4.0,70.3
2026-07-17 15:26:55,70.3,70.3,70.25,70.2,70.1,70.2,70.225,0.06346477588076706,70.3,70.1,0.0,70.29042466861958,70.23570820798645,0.05471646063313074,29.700000000000003,4.461573744417924,0.0,594.0,1.1817578957642159,100.0,85.8,15.0,26.0,55.0,4.0,70.5
2026-07-17 15:26:58,70.5,70.3,70.3,70.2,70.1,70.5,70.26500000000001,0.09442810316049952,70.5,70.2,0.20000000000000284,70.39521233430979,70.28376126107982,0.11145107322997205,29.5,6.657181272815216,0.018885620632100173,147.4999999999979,2.4886658964286887,100.0,85.8,15.0,26.0,58.0,4.0,71.5
2026-07-17 15:27:01,71.5,70.5,70.3,70.25,70.2,70.4,70.39500000000001,0.3989221589342083,71.5,70.2,1.0,70.9476061671549,70.50489557724711,0.4427105899077901,28.5,28.522934363795894,0.3989221589342083,28.5,2.7699639522462087,91.7,85.8,15.0,27.0,1.0,4.0,71.7
2026-07-17 15:27:04,71.7,71.5,70.3,70.3,70.2,69.9,70.54499999999999,0.5649237903370241,71.7,70.2,0.20000000000000284,71.32380308357745,70.7221872904749,0.601615793102539,28.299999999999997,40.50503576716463,0.11298475806740643,141.49999999999798,2.0445235618612587,95.0,85.8,15.0,27.0,4.0,4.0,72.3
2026-07-17 15:27:07,72.3,71.7,70.5,70.3,70.2,70.0,70.755,0.7740406248310072,72.3,70.2,0.5999999999999943,71.81190154178873,71.00906232857037,0.8028392132183626,27.700000000000003,55.96313717528182,0.46442437489859995,46.16666666666711,1.9960192662204448,97.4,85.8,15.0,27.0,7.0,4.0,73.19999999999999
2026-07-17 15:27:10,73.19999999999999,72.3,71.5,70.3,70.2,70.0,71.05499999999999,1.0626094714846157,73.19999999999999,70.2,0.8999999999999915,72.50595077089436,71.40741463246665,1.0985361384277041,26.80000000000001,77.78301331267386,0.956348524336145,29.777777777778073,2.018615547443905,60.35,85.8,15.0,27.0,10.0,4.0,74.1
2026-07-17 15:27:13,74.1,73.19999999999999,71.7,70.5,70.2,70.0,71.44500000000001,1.3817159219205895,74.1,70.25,0.9000000000000057,73.30297538544718,71.89697560838181,1.4059997770653752,25.900000000000006,102.38514981431567,1.2435443297285385,28.7777777777776,1.9215237791495727,23.3,85.8,15.0,27.0,13.0,4.0,74.6
2026-07-17 15:27:16,74.6,74.1,72.3,71.5,70.25,70.1,71.88,1.6267213105576053,74.6,70.3,0.5,73.95148769272359,72.38843458867602,1.5630531040475688,25.400000000000006,121.35340976759734,0.8133606552788026,50.80000000000001,1.6720749782687983,69.7,85.8,15.0,27.0,16.0,4.0,72.4
2026-07-17 15:27:19,72.4,74.6,73.19999999999999,71.7,70.3,70.1,72.09,1.5329347307987211,74.6,70.3,-2.1999999999999886,73.1757438463618,72.39053739073492,0.7852064556268772,27.599999999999994,110.98447450982742,-3.372456407757169,551.9999999999999,0.20222648347100838,81.5,85.8,15.0,27.0,19.0,4.0,71.1
2026-07-17 15:27:22,71.1,72.4,74.1,72.3,70.3,70.1,72.17,1.4476417604734735,74.6,70.3,-1.3000000000000114,72.1378719231809,72.15589422878311,-0.018022305602215738,28.900000000000006,102.92732916966396,-1.881934288615532,578.0000000000001,-0.7391331399904127,72.4,85.8,15.0,27.0,22.0,4.0,70.6
2026-07-17 15:27:25,70.6,71.1,74.6,73.19999999999999,70.3,70.1,72.2,1.407124727947056,74.6,70.5,-0.5,71.36893596159044,71.87300436900435,-0.5040684074139108,29.400000000000006,99.34300579306215,-0.703562363973528,588.0000000000001,-1.1370704872299064,81.1,85.8,15.0,27.0,25.0,4.0,70.1
2026-07-17 15:27:28,70.1,70.6,72.4,74.1,70.5,70.1,72.16,1.4653023957911169,74.6,70.1,-0.5,70.73446798079522,71.55063993827628,-0.8161719574810604,29.900000000000006,102.71769794495728,-0.7326511978955584,598.0000000000001,-1.4058531576260804,76.2,85.8,15.0,27.0,28.0,4.0,70.1
2026-07-17 15:27:31,70.1,70.1,71.1,74.6,71.5,70.2,72.02,1.5963848046271623,74.6,70.1,0.0,70.4172339903976,71.28688722222604,-0.8696532318284369,29.900000000000006,111.90657480436407,0.0,598.0000000000001,-1.2027175367961613,57.2,85.8,15.0,27.0,31.0,4.0,69.8
2026-07-17 15:27:34,69.8,70.1,70.6,72.4,71.7,70.2,71.83,1.7448654835131534,74.6,69.8,-0.29999999999999716,70.1086169951988,71.0165440909122,-0.9079270957134042,30.200000000000003,121.79161074921811,-0.523459645053941,604.0,-1.1634134660700326,62.5,85.8,15.0,27.0,34.0,4.0,69.5
2026-07-17 15:27:37,69.5,69.8,70.1,71.1,72.3,70.2,71.55,1.8804550276757777,74.6,69.5,-0.29999999999999716,69.80430849759941,70.74080880165543,-0.9365003040560254,30.5,130.69162442346655,-0.564136508302728,610.0,-1.090161673546522,60.9,85.8,15.0,27.0,37.0,4.0,69.5
2026-07-17 15:27:40,69.5,69.5,70.1,70.6,73.19999999999999,70.2,71.17999999999999,1.8837315213279207,74.6,69.5,0.0,69.6521542487997,70.51520720135444,-0.8630529525547388,30.5,130.9193407322905,0.0,610.0,-0.8918468375024541,63.3,85.8,15.0,27.0,40.0,4.0,69.5
2026-07-17 15:27:43,69.5,69.5,69.8,70.1,74.1,70.2,70.72,1.636934804919079,74.6,69.5,0.0,69.57607712439986,70.33062407383545,-0.7545469494355928,30.5,113.766968941876,0.0,610.0,-0.7452954120920587,56.4,85.8,15.0,27.0,43.0,4.0,69.4
2026-07-17 15:27:46,69.4,69.5,69.5,70.1,74.6,70.25,70.19999999999999,0.9486832980504305,72.4,69.4,-0.09999999999999432,69.48803856219993,70.16141969677446,-0.6733811345745266,30.599999999999994,65.83862088469988,-0.09486832980503766,611.9999999999999,-0.8432740427116239,42.6,85.8,15.0,27.0,46.0,4.0,69.3
2026-07-17 15:27:49,69.3,69.4,69.5,69.8,72.4,70.3,69.89,0.5877452206902546,71.1,69.3,-0.10000000000000853,69.39401928109996,70.00479793372455,-0.6107786526245889,30.700000000000003,40.73074379383464,-0.05877452206903047,614.0,-1.003836320960808,45.3,85.8,15.0,27.0,49.0,4.0,69.2
2026-07-17 15:27:52,69.2,69.3,69.5,69.5,71.1,70.3,69.69999999999999,0.4422166387137852,70.6,69.2,-0.09999999999999432,69.29700964054999,69.85847103668371,-0.5614613961337227,30.799999999999997,30.601391398993936,-0.04422166387137601,615.9999999999999,-1.130667542167267,45.4,85.8,15.0,27.0,52.0,4.0,68.5
2026-07-17 15:27:55,68.5,69.2,69.4,69.5,70.6,70.3,69.49,0.4653553003408112,70.1,68.5,-0.7000000000000028,68.898504820275,69.61147630274121,-0.7129714824662159,31.5,31.876838073345567,-0.32574871023856916,630.0,-2.1274067347571863,42.8,85.8,15.0,27.0,55.0,4.0,68.7
2026-07-17 15:27:58,68.7,68.5,69.3,69.5,70.1,70.5,69.35,0.471993408616566,70.1,68.5,0.20000000000000284,68.7992524101375,69.44575333860644,-0.6465009284689387,31.299999999999997,32.425947171958086,0.09439868172331455,156.49999999999775,-1.3771378755164627,41.3,85.8,15.0,27.0,58.0,4.0,68.3
2026-07-17 15:28:01,68.3,68.7,69.2,69.4,70.1,71.5,69.16999999999999,0.496767327606652,69.8,68.3,-0.4000000000000057,68.54962620506875,69.23743454976889,-0.6878083447001444,31.700000000000003,33.92920847553433,-0.19870693104266363,634.0,-1.7513229064228428,24.0,85.7,15.0,28.0,1.0,4.0,68.3
2026-07-17 15:28:04,68.3,68.3,68.5,69.3,69.8,71.7,69.02000000000001,0.5116422361156562,69.5,68.3,0.0,68.42481310253437,69.06699190435636,-0.6421788018219843,31.700000000000003,34.94516472669932,0.0,634.0,-1.4072333149549794,27.4,85.7,15.0,28.0,4.0,4.0,68.3
2026-07-17 15:28:07,68.3,68.3,68.7,69.2,69.5,72.3,68.9,0.5270462766943799,69.5,68.3,0.0,68.36240655126718,68.92753883083701,-0.5651322795698235,31.700000000000003,35.99726069822614,0.0,634.0,-1.1384199576613887,25.8,85.7,15.0,28.0,7.0,4.0,68.3
2026-07-17 15:28:10,68.3,68.3,68.3,68.5,69.5,73.19999999999999,68.78,0.5116422361156158,69.5,68.3,0.0,68.33120327563358,68.81344086159392,-0.48223758596033406,31.700000000000003,34.945164726696554,0.0,634.0,-0.9381555433033844,26.6,85.7,15.0,28.0,10.0,4.0,68.3
2026-07-17 15:28:13,68.3,68.3,68.3,68.7,69.5,74.1,68.66,0.46236109025021205,69.4,68.3,0.0,68.3156016378168,68.72008797766775,-0.40448633985094773,31.700000000000003,31.57926246408948,0.0,634.0,-0.7786122309841887,27.4,85.7,15.0,28.0,13.0,4.0,68.3
2026-07-17 15:28:16,68.3,68.3,68.3,68.3,69.4,74.6,68.55,0.3922867431974395,69.3,68.3,0.0,68.30780081890839,68.64370834536452,-0.33590752645612554,31.700000000000003,26.793184560385118,0.0,634.0,-0.6372889329940319,26.9,85.7,15.0,28.0,16.0,4.0,68.1
2026-07-17 15:28:19,68.1,68.3,68.3,68.3,69.3,72.4,68.42999999999999,0.3128720008061302,69.2,68.1,-0.20000000000000284,68.20390040945419,68.54485228257096,-0.3409518731167651,31.900000000000006,21.306583254897465,-0.06257440016122692,638.0000000000001,-1.0547444295102693,12.9,85.7,15.0,28.0,19.0,4.0,68.1
2026-07-17 15:28:22,68.1,68.1,68.3,68.3,69.2,71.1,68.32000000000001,0.17511900715280831,68.7,68.1,0.0,68.15195020472709,68.46397004937623,-0.3120198446491429,31.900000000000006,11.925604387106246,0.0,638.0000000000001,-1.2562885295942876,11.6,85.7,15.0,28.0,22.0,4.0,68.1
2026-07-17 15:28:25,68.1,68.1,68.3,68.3,68.5,70.6,68.28,0.17511900715278525,68.7,68.1,0.0,68.12597510236354,68.39779367676236,-0.2718185743988215,31.900000000000006,11.925604387104675,0.0,638.0000000000001,-1.0278724333045304,12.4,85.7,15.0,28.0,25.0,4.0,68.1
2026-07-17 15:28:28,68.1,68.1,68.1,68.3,68.7,70.1,68.22,0.10327955589642981,68.3,68.1,0.0,68.11298755118176,68.34364937189648,-0.2306618207147153,31.900000000000006,7.03333775654687,0.0,638.0000000000001,-1.1618950038896587,12.7,85.7,15.0,28.0,28.0,4.0,68.1
2026-07-17 15:28:31,68.1,68.1,68.1,68.3,68.3,70.1,68.2,0.10540925533653919,68.3,68.1,0.0,68.10649377559088,68.29934948609711,-0.19285571050623673,31.900000000000006,7.178370288418319,0.0,638.0000000000001,-0.9486832980722557,11.1,85.7,15.0,28.0,31.0,4.0,68.0
2026-07-17 15:28:34,68.0,68.1,68.1,68.1,68.3,69.8,68.16999999999999,0.11595018087062134,68.3,68.0,-0.09999999999999432,68.05324688779544,68.24492230680673,-0.1916754190112897,32.0,7.884612299202251,-0.011595018087061475,640.0,-1.4661469151969295,4.3,85.7,15.0,28.0,34.0,4.0,68.0
2026-07-17 15:28:37,68.0,68.0,68.1,68.1,68.3,69.5,68.14,0.11737877907550488,68.3,68.0,0.0,68.02662344389772,68.20039097829641,-0.1737675343986922,32.0,7.981756977134332,0.0,640.0,-1.1927198519414177,3.8,85.7,15.0,28.0,37.0,4.0,68.0
2026-07-17 15:28:40,68.0,68.0,68.1,68.1,68.3,69.5,68.10999999999999,0.11005049345906104,68.3,68.0,0.0,68.01331172194887,68.16395625496979,-0.15064453302092318,32.0,7.48343355521615,0.0,640.0,-0.9995411791670467,3.9,85.7,15.0,28.0,40.0,4.0,68.0
2026-07-17 15:28:43,68.0,68.0,68.0,68.1,68.3,69.5,68.08,0.09189365834435763,68.3,68.0,0.0,68.00665586097443,68.13414602679346,-0.12749016581902595,32.0,6.248768767416319,0.0,640.0,-0.8705715001595687,4.5,85.7,15.0,28.0,43.0,4.0,68.0
2026-07-17 15:28:46,68.0,68.0,68.0,68.1,68.3,69.4,68.05,0.05270462766433574,68.1,68.0,0.0,68.00332793048722,68.10975584010373,-0.10642790961651372,32.0,3.5839146811748304,0.0,640.0,-0.9486832981429303,3.3,85.7,15.0,28.0,46.0,4.0,68.0
